ReviewID,CustomerID,ProductID,ReviewText,ReviewDate,CleanReview,ReviewLength,Year,Month,Weekday,SentimentScore,SentimentLabel
825,908,208,"Not good at all. The quality is very poor, and I'm disappointed.",2023-11-17,not good quality poor disappointed,5,2023,11,Friday,-0.5,Negative
826,410,282,"Great design, easy to use, and it works wonderfully. Highly recommend!",2024-04-13,great design easy use works wonderfully highly recommend,8,2024,4,Saturday,0.46444444444444444,Positive
827,977,228,"Excellent quality, great design, and super easy to use.",2023-07-08,excellent quality great design super easy use,7,2023,7,Saturday,0.6416666666666666,Positive
828,215,299,"I've used it a few times and it works, but it's not impressive.",2024-06-11,used times works not impressive,5,2024,6,Tuesday,-0.5,Negative
829,238,279,"The customer service was fantastic, and the product arrived on time.",2023-12-06,customer service fantastic product arrived time,6,2023,12,Wednesday,0.4,Positive
830,434,220,This is hands down the best purchase I've made this year.,2023-09-09,hands best purchase made year,5,2023,9,Saturday,1.0,Positive
831,992,224,I've been using it for a while now and it's performing perfectly.,2024-06-19,using performing perfectly,3,2024,6,Wednesday,1.0,Positive
832,804,280,"It works, but it doesn't feel like a high-end product.",2024-01-10,works not feel like high end product,7,2024,1,Wednesday,0.16,Positive
833,234,201,"It's functional, but I'm not convinced it's the best choice for this price.",2023-11-19,functional not convinced best choice price,6,2023,11,Sunday,1.0,Positive
834,555,252,Perfect fit for my needs. Will definitely order again.,2024-06-21,perfect fit needs definitely order,5,2024,6,Friday,0.4666666666666666,Positive
835,191,273,Best investment I've made in a long time. Very happy with my purchase.,2023-08-09,best investment made long time happy purchase,7,2023,8,Wednesday,0.5833333333333334,Positive
836,577,298,The product does not match the description. Avoid this seller.,2023-12-03,product not match description avoid seller,6,2023,12,Sunday,0.0,Neutral
837,771,231,I've been using it for a while now and it's performing perfectly.,2023-07-06,using performing perfectly,3,2023,7,Thursday,1.0,Positive
838,994,252,So impressed by the quality. This product truly delivers.,2023-09-23,impressed quality product truly delivers,5,2023,9,Saturday,1.0,Positive
839,304,272,I'm amazed by how well it works. Great value for the price!,2024-06-19,amazed well works great value price,6,2024,6,Wednesday,0.8,Positive
840,647,275,This has made my life so much easier. I highly recommend it!,2024-06-10,made life much easier highly recommend,6,2024,6,Monday,0.18,Positive
841,147,285,Wonderful product! The quality and performance are unmatched.,2024-05-13,wonderful product quality performance unmatched,5,2024,5,Monday,1.0,Positive
842,411,293,Perfect product for my needs! I can't imagine using anything else now.,2023-11-09,perfect product needs cannot imagine using anything else,8,2023,11,Thursday,1.0,Positive
843,816,248,The quality is outstanding. I'm extremely impressed.,2024-04-17,quality outstanding extremely impressed,4,2024,4,Wednesday,0.75,Positive
844,530,248,Great product and excellent customer support. Totally worth it!,2024-06-15,great product excellent customer support totally worth,7,2024,6,Saturday,0.7000000000000001,Positive
845,870,224,The product is okay but nothing too special.,2024-03-16,product okay nothing special,4,2024,3,Saturday,0.4285714285714286,Positive
846,998,298,This is hands down the best purchase I've made this year.,2024-04-15,hands best purchase made year,5,2024,4,Monday,1.0,Positive
847,784,279,"Nothing to complain about, but nothing extraordinary either.",2024-03-17,nothing complain nothing extraordinary either,5,2024,3,Sunday,0.3333333333333333,Positive
848,903,245,"It works as advertised, but it's not particularly impressive.",2023-07-13,works advertised not particularly impressive,5,2023,7,Thursday,-0.5,Negative
849,677,286,This product is absolutely amazing. I'm recommending it to all my friends.,2024-04-02,product absolutely amazing recommending friends,5,2024,4,Tuesday,0.6000000000000001,Positive
850,477,299,This product has exceeded all my expectations. Very satisfied.,2023-06-28,product exceeded expectations satisfied,4,2023,6,Wednesday,0.5,Positive
851,907,280,Very sleek design and works just as advertised. Love it!,2024-05-17,sleek design works advertised love,5,2024,5,Friday,0.5,Positive
852,186,211,I've had a wonderful experience with this product. Definitely recommend it!,2024-02-03,wonderful experience product definitely recommend,5,2024,2,Saturday,0.5,Positive
853,759,201,"I have mixed feelings. It's fine, but I was expecting a bit more.",2024-02-05,mixed feelings fine expecting bit,5,2024,2,Monday,0.20833333333333334,Positive
854,314,251,"I have no complaints, but I don't have any praise for it either.",2023-06-27,no complaints not praise either,5,2023,6,Tuesday,0.0,Neutral
855,909,201,"The product is awful. It doesn't work as it should, and it's frustrating to use.",2024-05-12,product awful not work frustrating use,6,2024,5,Sunday,-0.7,Negative
856,370,292,"I tried using it, but it's just not functional. Very frustrating.",2024-04-04,tried using not functional frustrating,5,2024,4,Thursday,-0.4,Negative
857,277,205,Everything about this product is perfect. So happy with it!,2023-12-11,everything product perfect happy,4,2023,12,Monday,0.9,Positive
858,180,260,Very high-quality product. I would buy it again without hesitation.,2024-05-03,high quality product would buy without hesitation,7,2024,5,Friday,0.16,Positive
859,556,242,Worth every penny! Amazing quality and service.,2024-06-01,worth every penny amazing quality service,6,2024,6,Saturday,0.45000000000000007,Positive
860,499,206,Terrible experience. The product doesn't perform well at all.,2023-07-23,terrible experience product not perform well,6,2023,7,Sunday,-1.0,Negative
861,459,287,This is hands down the best purchase I've made this year.,2023-07-05,hands best purchase made year,5,2023,7,Wednesday,1.0,Positive
862,366,208,"The product is decent, but I've come across better quality.",2024-01-10,product decent come across better quality,6,2024,1,Wednesday,0.3333333333333333,Positive
863,546,248,"I had high hopes for this, but it was a total letdown.",2023-10-26,high hopes total letdown,4,2023,10,Thursday,0.08,Neutral
864,591,232,It broke within a few days of use. Terrible quality!,2024-02-25,broke within days use terrible quality,6,2024,2,Sunday,-1.0,Negative
865,812,212,The quality and performance of this product are top-notch.,2024-04-29,quality performance product top notch,5,2024,4,Monday,0.5,Positive
866,765,289,This product is a game-changer. I'm so glad I bought it.,2023-09-30,product game changer glad bought,5,2023,9,Saturday,0.04999999999999999,Neutral
867,277,205,I've had a wonderful experience with this product. Definitely recommend it!,2023-07-04,wonderful experience product definitely recommend,5,2023,7,Tuesday,0.5,Positive
868,617,289,"It's acceptable, but I don't have any strong feelings about it.",2024-01-24,acceptable not strong feelings,4,2024,1,Wednesday,-0.21666666666666665,Negative
869,518,204,"I tried using it, but it's just not functional. Very frustrating.",2023-06-27,tried using not functional frustrating,5,2023,6,Tuesday,-0.4,Negative
870,260,291,Excellent quality and fast shipping. Very happy with it.,2024-01-14,excellent quality fast shipping happy,5,2024,1,Sunday,0.6666666666666666,Positive
871,740,208,I regret buying this. The product is ineffective and badly made.,2024-05-14,regret buying product ineffective badly made,6,2024,5,Tuesday,-0.6999999999999998,Negative
872,163,266,I don't recommend this at all. It's not functional and doesn't last.,2023-07-01,not recommend not functional not last,6,2023,7,Saturday,0.0,Neutral
873,826,203,I've had better products for less money. This one is definitely not worth it.,2024-03-29,better products less money one definitely not worth,8,2024,3,Friday,0.06111111111111112,Neutral
874,902,259,"The product is okay, just nothing special to make it stand out.",2023-10-07,product okay nothing special make stand,6,2023,10,Saturday,0.4285714285714286,Positive
875,796,296,I've been using it for a while now and it's performing perfectly.,2023-12-07,using performing perfectly,3,2023,12,Thursday,1.0,Positive
876,569,242,This product has exceeded all my expectations. Very satisfied.,2023-10-18,product exceeded expectations satisfied,4,2023,10,Wednesday,0.5,Positive
877,523,230,"It works well, but there's nothing exciting about it.",2023-07-19,works well nothing exciting,4,2023,7,Wednesday,0.3,Positive
878,508,294,Everything about this product is great! It works as advertised and more.,2023-07-26,everything product great works advertised,5,2023,7,Wednesday,0.8,Positive
879,167,256,I am extremely satisfied with my purchase. Worth every penny!,2023-10-29,extremely satisfied purchase worth every penny,6,2023,10,Sunday,0.4,Positive
880,493,226,"It's fine, but it doesn't exceed the expectations set by the description.",2023-09-14,fine not exceed expectations set description,6,2023,9,Thursday,0.4166666666666667,Positive
881,123,296,I absolutely love this! It's even better than I expected.,2024-02-08,absolutely love even better expected,5,2024,2,Thursday,0.3,Positive
882,458,247,Terrible experience. The product doesn't perform well at all.,2023-12-10,terrible experience product not perform well,6,2023,12,Sunday,-1.0,Negative
883,747,208,"It's okay overall, but I expected a bit more based on the reviews.",2024-05-09,okay overall expected bit based reviews,6,2024,5,Thursday,0.13333333333333333,Positive
884,629,259,"The product arrived on time, but it's just alright.",2023-06-30,product arrived time alright,4,2023,6,Friday,0.0,Neutral
885,302,231,The product does exactly what it's supposed to do. Very happy.,2024-05-20,product exactly supposed happy,4,2024,5,Monday,0.525,Positive
886,375,204,"I was expecting something better, but this product is just average.",2023-10-29,expecting something better product average,5,2023,10,Sunday,0.175,Positive
887,941,267,This product has made my daily routine so much easier. Highly recommend.,2023-08-16,product made daily routine much easier highly recommend,8,2023,8,Wednesday,0.12,Positive
888,772,257,I'm frustrated with this product. It's not what I hoped for at all.,2023-10-14,frustrated product not hoped,4,2023,10,Saturday,-0.7,Negative
889,258,222,"I love this item. It's sturdy, functional, and well-made.",2023-09-29,love item sturdy functional well made,6,2023,9,Friday,0.5,Positive
890,686,246,"It broke within a few days of use, and customer service didn't help at all.",2023-10-18,broke within days use customer service not help,8,2023,10,Wednesday,0.0,Neutral
891,656,278,It's easy to use and super efficient. I'm so glad I bought it.,2023-11-29,easy use super efficient glad bought,6,2023,11,Wednesday,0.4222222222222222,Positive
892,551,250,"It's acceptable, but I don't have any strong feelings about it.",2023-06-28,acceptable not strong feelings,4,2023,6,Wednesday,-0.21666666666666665,Negative
893,481,256,"The instructions were unclear, and it doesn't work as advertised.",2023-10-06,instructions unclear not work advertised,5,2023,10,Friday,0.0,Neutral
894,493,292,"Fantastic quality, and the performance is just amazing. Highly recommend!",2024-02-17,fantastic quality performance amazing highly recommend,6,2024,2,Saturday,0.38666666666666666,Positive
895,970,277,"It works, but it doesn't feel like a high-end product.",2023-12-21,works not feel like high end product,7,2023,12,Thursday,0.16,Positive
896,891,256,I can't believe I wasted my money on this. It's not worth it.,2024-06-09,cannot believe wasted money not worth,6,2024,6,Sunday,-0.175,Negative
897,577,268,"It's not bad, but I wouldn't say it's great either.",2024-04-16,not bad would not say great either,7,2024,4,Tuesday,0.575,Positive
898,490,263,Wonderful product! The quality and performance are unmatched.,2023-10-17,wonderful product quality performance unmatched,5,2023,10,Tuesday,1.0,Positive
899,716,285,Fantastic experience from start to finish. Highly recommend!,2024-05-10,fantastic experience start finish highly recommend,6,2024,5,Friday,0.28,Positive
900,492,255,The product is just fine. Doesn't stand out in any way.,2023-11-24,product fine not stand way,5,2023,11,Friday,0.4166666666666667,Positive
901,633,298,This product is a game-changer. I'm so glad I bought it.,2023-10-06,product game changer glad bought,5,2023,10,Friday,0.04999999999999999,Neutral
902,553,240,The product is functional but doesn't offer anything exciting.,2024-02-16,product functional not offer anything exciting,6,2024,2,Friday,0.3,Positive
903,286,241,Very disappointing. I expected much more for the price I paid.,2023-08-14,disappointing expected much price paid,5,2023,8,Monday,-0.16666666666666666,Negative
904,682,222,"Not bad, but there's room for improvement in some areas.",2024-05-11,not bad room improvement areas,5,2024,5,Saturday,0.3499999999999999,Positive
905,805,298,I've never been this satisfied with a purchase before.,2023-11-21,never satisfied purchase,3,2023,11,Tuesday,-0.25,Negative
906,950,211,"Not bad, but there's room for improvement in some areas.",2023-08-17,not bad room improvement areas,5,2023,8,Thursday,0.3499999999999999,Positive
907,733,260,"I was hoping for something better, but this item is completely useless.",2024-03-01,hoping something better item completely useless,6,2024,3,Friday,0.0,Neutral
908,768,223,Completely useless. It doesn't do what it says on the box.,2023-09-09,completely useless not says box,5,2023,9,Saturday,-0.5,Negative
909,555,217,"I don't hate it, but I don't love it either. It's just average.",2023-07-31,not hate not love either average,6,2023,7,Monday,9.25185853854297e-18,Neutral
910,465,296,"It's a decent product, but it doesn't offer the best value for the price.",2024-04-20,decent product not offer best value price,7,2024,4,Saturday,0.5833333333333334,Positive
911,891,209,I'm really impressed with the quality and the results. 10/10!,2024-04-21,really impressed quality results,4,2024,4,Sunday,1.0,Positive
912,107,240,"I can't say it's amazing, but it does what I need it to do.",2024-05-13,cannot say amazing need,4,2024,5,Monday,0.6000000000000001,Positive
913,953,275,The product functions as expected but isn't remarkable.,2023-07-27,product functions expected not remarkable,5,2023,7,Thursday,-0.2375,Negative
914,594,225,This has made my life so much easier. I highly recommend it!,2024-06-17,made life much easier highly recommend,6,2024,6,Monday,0.18,Positive
915,677,220,"It's an okay product, but there are some issues I have with it.",2023-12-17,okay product issues,3,2023,12,Sunday,0.5,Positive
916,120,250,Everything about this product is perfect. So happy with it!,2023-09-20,everything product perfect happy,4,2023,9,Wednesday,0.9,Positive
917,943,225,I've never been this satisfied with a purchase before.,2024-05-31,never satisfied purchase,3,2024,5,Friday,-0.25,Negative
918,723,215,"It works so well, and it's exactly what I needed for my project.",2024-01-11,works well exactly needed project,5,2024,1,Thursday,0.25,Positive
919,910,207,"It's good enough to keep, but I'm not excited about it.",2023-09-25,good enough keep not excited,5,2023,9,Monday,0.1708333333333333,Positive
920,443,207,I couldn't be more pleased with this purchase. It works perfectly!,2024-06-10,could not pleased purchase works perfectly,6,2024,6,Monday,0.375,Positive
921,682,252,This product is absolutely amazing. I'm recommending it to all my friends.,2023-08-10,product absolutely amazing recommending friends,5,2023,8,Thursday,0.6000000000000001,Positive
922,777,229,"The product is good for the price, but there are some minor flaws.",2023-10-17,product good price minor flaws,5,2023,10,Tuesday,0.32499999999999996,Positive
923,646,241,The product functions as expected but isn't remarkable.,2024-01-08,product functions expected not remarkable,5,2024,1,Monday,-0.2375,Negative
924,367,278,"It's okay overall, but I expected a bit more based on the reviews.",2023-10-21,okay overall expected bit based reviews,6,2023,10,Saturday,0.13333333333333333,Positive
925,598,298,I've never been this satisfied with a purchase before.,2023-07-14,never satisfied purchase,3,2023,7,Friday,-0.25,Negative
926,470,218,"It works, but I've had better products for the same price.",2023-08-13,works better products price,4,2023,8,Sunday,0.5,Positive
927,703,231,"The product is decent, but I've come across better quality.",2023-10-06,product decent come across better quality,6,2023,10,Friday,0.3333333333333333,Positive
928,585,202,Worth every penny! Amazing quality and service.,2024-05-10,worth every penny amazing quality service,6,2024,5,Friday,0.45000000000000007,Positive
929,763,284,Great performance and easy to use. I'm very satisfied with this product.,2024-03-22,great performance easy use satisfied product,6,2024,3,Friday,0.5777777777777778,Positive
930,439,219,"It's fine for casual use, but I wouldn't use it for anything heavy.",2023-07-21,fine casual use would not use anything heavy,8,2023,7,Friday,-0.09444444444444448,Neutral
931,220,279,Completely useless. It doesn't do what it says on the box.,2023-09-15,completely useless not says box,5,2023,9,Friday,-0.5,Negative
932,892,232,The product does exactly what it's supposed to do. Very happy.,2023-07-03,product exactly supposed happy,4,2023,7,Monday,0.525,Positive
933,528,240,This is exactly what I was looking for. I'm so glad I bought it!,2024-05-13,exactly looking glad bought,4,2024,5,Monday,0.375,Positive
934,331,283,This product does exactly what I wanted it to do. Very pleased.,2024-03-16,product exactly wanted pleased,4,2024,3,Saturday,0.375,Positive
935,100,218,This product does exactly what I wanted it to do. Very pleased.,2024-03-27,product exactly wanted pleased,4,2024,3,Wednesday,0.375,Positive
936,180,209,Excellent quality and fast shipping. Very happy with it.,2024-04-10,excellent quality fast shipping happy,5,2024,4,Wednesday,0.6666666666666666,Positive
937,488,273,Impressed with the durability and performance of this product.,2024-06-10,impressed durability performance product,4,2024,6,Monday,1.0,Positive
938,747,254,"This item is exactly as described, and it works beautifully!",2024-02-06,item exactly described works beautifully,5,2024,2,Tuesday,0.55,Positive
939,672,298,Everything about this product is great! It works as advertised and more.,2023-12-18,everything product great works advertised,5,2023,12,Monday,0.8,Positive
940,222,228,I couldn't be happier with my purchase. It's perfect for what I needed.,2023-10-28,could not happier purchase perfect needed,6,2023,10,Saturday,1.0,Positive
941,178,258,This product didn't work as expected. It's unreliable and frustrating.,2023-08-16,product not work expected unreliable frustrating,6,2023,8,Wednesday,-0.25,Negative
942,577,256,Such a fantastic product at a great price. Worth every cent!,2023-12-18,fantastic product great price worth every cent,7,2023,12,Monday,0.5000000000000001,Positive
943,459,294,Very high-quality product. I would buy it again without hesitation.,2024-06-09,high quality product would buy without hesitation,7,2024,6,Sunday,0.16,Positive
944,518,207,I absolutely love this product! It exceeded my expectations in every way.,2024-06-10,absolutely love product exceeded expectations every way,7,2024,6,Monday,0.5,Positive
945,943,212,"The product is okay, just nothing special to make it stand out.",2023-08-27,product okay nothing special make stand,6,2023,8,Sunday,0.4285714285714286,Positive
946,768,229,"The product is fine, but it lacks the features I was hoping for.",2023-11-22,product fine lacks features hoping,5,2023,11,Wednesday,0.4166666666666667,Positive
947,393,285,The product is exactly what I was hoping for. I'm very satisfied.,2023-07-20,product exactly hoping satisfied,4,2023,7,Thursday,0.375,Positive
948,430,213,"This item is exactly as described, and it works beautifully!",2023-11-19,item exactly described works beautifully,5,2023,11,Sunday,0.55,Positive
949,591,284,"It's functional, but I'm not convinced it's the best choice for this price.",2024-01-09,functional not convinced best choice price,6,2024,1,Tuesday,1.0,Positive
950,791,242,"It broke within a few days of use, and customer service didn't help at all.",2023-09-25,broke within days use customer service not help,8,2023,9,Monday,0.0,Neutral
951,627,262,"It works so well, and it's exactly what I needed for my project.",2023-10-14,works well exactly needed project,5,2023,10,Saturday,0.25,Positive
952,504,226,"The product does its job, but I expected something more impressive.",2024-01-26,product job expected something impressive,5,2024,1,Friday,0.45,Positive
953,265,207,"It broke within a few days of use, and customer service didn't help at all.",2023-08-24,broke within days use customer service not help,8,2023,8,Thursday,0.0,Neutral
954,262,294,Overpriced for what it offers. Very unhappy with my purchase.,2023-08-23,overpriced offers unhappy purchase,4,2023,8,Wednesday,-0.25,Negative
955,950,274,This product has made my daily routine so much easier. Highly recommend.,2024-02-08,product made daily routine much easier highly recommend,8,2024,2,Thursday,0.12,Positive
956,581,212,I've never been this satisfied with a purchase before.,2023-07-04,never satisfied purchase,3,2023,7,Tuesday,-0.25,Negative
957,460,295,"It does the job, but I wasn't impressed by its performance.",2024-04-03,job not impressed performance,4,2024,4,Wednesday,-0.5,Negative
958,678,249,I regret buying this. Save your money and look elsewhere.,2023-07-28,regret buying save money look elsewhere,6,2023,7,Friday,0.0,Neutral
959,717,257,"The customer service was fantastic, and the product arrived on time.",2023-07-11,customer service fantastic product arrived time,6,2023,7,Tuesday,0.4,Positive
960,340,272,The best product I've used in a long time. Kudos to the team!,2024-02-01,best product used long time kudos team,7,2024,2,Thursday,0.475,Positive
961,497,295,Very sleek design and works just as advertised. Love it!,2024-03-21,sleek design works advertised love,5,2024,3,Thursday,0.5,Positive
962,148,274,The quality is outstanding. I'm extremely impressed.,2023-12-27,quality outstanding extremely impressed,4,2023,12,Wednesday,0.75,Positive
963,419,256,"I was expecting something better, but this product is just average.",2024-01-08,expecting something better product average,5,2024,1,Monday,0.175,Positive
964,170,251,I'm frustrated with this product. It's not what I hoped for at all.,2023-09-26,frustrated product not hoped,4,2023,9,Tuesday,-0.7,Negative
965,525,203,It's easy to use and super efficient. I'm so glad I bought it.,2024-03-28,easy use super efficient glad bought,6,2024,3,Thursday,0.4222222222222222,Positive
966,954,267,This product has exceeded all my expectations. Very satisfied.,2024-05-29,product exceeded expectations satisfied,4,2024,5,Wednesday,0.5,Positive
967,360,256,"The product works, but I've had better experiences with similar products.",2024-01-06,product works better experiences similar products,6,2024,1,Saturday,0.25,Positive
968,959,233,Great performance and easy to use. I'm very satisfied with this product.,2024-05-11,great performance easy use satisfied product,6,2024,5,Saturday,0.5777777777777778,Positive
969,596,257,This product is cheaply made and didn't meet my expectations at all.,2024-05-07,product cheaply made not meet expectations,6,2024,5,Tuesday,0.4,Positive
970,642,219,I regret buying this. The product is ineffective and badly made.,2023-12-09,regret buying product ineffective badly made,6,2023,12,Saturday,-0.6999999999999998,Negative
971,693,242,Everything about this product is great! It works as advertised and more.,2023-10-20,everything product great works advertised,5,2023,10,Friday,0.8,Positive
972,392,250,"Fantastic quality, and the performance is just amazing. Highly recommend!",2023-07-08,fantastic quality performance amazing highly recommend,6,2023,7,Saturday,0.38666666666666666,Positive
973,961,256,Terrible experience. The product doesn't perform well at all.,2024-06-02,terrible experience product not perform well,6,2024,6,Sunday,-1.0,Negative
974,501,267,"Excellent quality, great design, and super easy to use.",2023-12-30,excellent quality great design super easy use,7,2023,12,Saturday,0.6416666666666666,Positive
975,402,246,It's neither great nor terrible. It's just okay.,2024-03-22,neither great terrible okay,4,2024,3,Friday,0.10000000000000002,Positive
976,582,249,Such a fantastic product at a great price. Worth every cent!,2024-03-21,fantastic product great price worth every cent,7,2024,3,Thursday,0.5000000000000001,Positive
977,702,221,I can't believe I wasted my money on this. It's not worth it.,2023-06-28,cannot believe wasted money not worth,6,2023,6,Wednesday,-0.175,Negative
978,950,250,Perfect product for my needs! I can't imagine using anything else now.,2023-08-22,perfect product needs cannot imagine using anything else,8,2023,8,Tuesday,1.0,Positive
979,759,276,"I've used it a few times and it works, but it's not impressive.",2023-07-23,used times works not impressive,5,2023,7,Sunday,-0.5,Negative
980,214,248,Works perfectly! Totally exceeded my expectations in terms of performance.,2024-05-12,works perfectly totally exceeded expectations terms performance,7,2024,5,Sunday,0.0,Neutral
981,362,273,It's neither great nor terrible. It's just okay.,2023-11-30,neither great terrible okay,4,2023,11,Thursday,0.10000000000000002,Positive
982,355,213,"The quality is fine, but I've seen better products at this price.",2024-06-03,quality fine seen better products price,6,2024,6,Monday,0.45833333333333337,Positive
983,289,257,I've never been this satisfied with a purchase before.,2024-03-29,never satisfied purchase,3,2024,3,Friday,-0.25,Negative
984,920,201,I've been using it for a while now and it's performing perfectly.,2024-02-02,using performing perfectly,3,2024,2,Friday,1.0,Positive
985,189,271,Wonderful product! The quality and performance are unmatched.,2024-01-23,wonderful product quality performance unmatched,5,2024,1,Tuesday,1.0,Positive
986,773,219,Absolutely love this product! It's a game-changer.,2024-01-29,absolutely love product game changer,5,2024,1,Monday,0.04999999999999999,Neutral
987,528,215,"The product is awful. It doesn't work as it should, and it's frustrating to use.",2023-12-01,product awful not work frustrating use,6,2023,12,Friday,-0.7,Negative
988,868,253,Great performance and easy to use. I'm very satisfied with this product.,2024-01-31,great performance easy use satisfied product,6,2024,1,Wednesday,0.5777777777777778,Positive
989,649,283,"It's an okay product, but there are some issues I have with it.",2024-04-30,okay product issues,3,2024,4,Tuesday,0.5,Positive
990,460,233,This product has exceeded all my expectations. I'm thrilled with it.,2023-10-05,product exceeded expectations thrilled,4,2023,10,Thursday,0.6,Positive
991,989,203,This has been one of the best purchases I've made. Highly recommended!,2023-11-23,one best purchases made highly recommended,6,2023,11,Thursday,0.58,Positive
992,409,254,Perfect fit for my needs. Will definitely order again.,2024-05-23,perfect fit needs definitely order,5,2024,5,Thursday,0.4666666666666666,Positive
993,111,226,This has been one of the best purchases I've made. Highly recommended!,2023-08-24,one best purchases made highly recommended,6,2023,8,Thursday,0.58,Positive
994,695,292,"It broke within a few days of use, and customer service didn't help at all.",2023-11-03,broke within days use customer service not help,8,2023,11,Friday,0.0,Neutral
995,814,236,It's sufficient for basic needs but could be better.,2023-07-20,sufficient basic needs could better,5,2023,7,Thursday,0.25,Positive
996,811,200,Excellent quality and fast shipping. Very happy with it.,2024-04-08,excellent quality fast shipping happy,5,2024,4,Monday,0.6666666666666666,Positive
997,667,251,This has made my life so much easier. I highly recommend it!,2023-09-06,made life much easier highly recommend,6,2023,9,Wednesday,0.18,Positive
998,313,238,Everything about this product is perfect. So happy with it!,2023-09-30,everything product perfect happy,4,2023,9,Saturday,0.9,Positive
999,879,242,"I have mixed feelings. It's fine, but I was expecting a bit more.",2024-03-02,mixed feelings fine expecting bit,5,2024,3,Saturday,0.20833333333333334,Positive
1000,193,292,"It does its job, but I wouldn't say it's a standout product.",2023-11-23,job would not say standout product,6,2023,11,Thursday,0.0,Neutral
